Elapsed Time (s),QUATERNION 0,QUATERNION 1,QUATERNION 2,QUATERNION 3,Linear Accel X (m/s),Linear Accel Y (m/s),Linear Accel Z (m/s),Magnometer X,Magnometer Y,Magnometer Z,Roll (deg),Pitch (deg),Yaw (deg),IMU Heading (deg from N),Latitude (+/- = North/South),Longitude (+/- = East/West),GPS Heading (deg from N),Speed (m/s)
4.124840021133423,-0.5329797760999999,-0.18033427959999998,-0.10567615639999998,0.8198965831999999,0.136047015,0.01208493,-0.88000263,-0.588074152,-0.007934576,0.12054452,1.1865203999999998,24.1039422,-113.6972187,179.22698501329239,29.734895706176758,-91.20604705810547,nan,0.0
4.225927829742432,-0.5373437850999999,-0.17986430939999998,-0.10574329499999999,0.8158346979,0.047973510000000004,0.015930135,-0.8519875650000001,-0.588074152,-0.0076294,0.114135824,1.2963833999999999,24.070983299999998,-112.98310919999999,179.25671295661527,29.73488998413086,-91.20604705810547,nan,0.0
4.32714581489563,-0.5436548135,-0.17919292339999998,-0.10631397309999999,0.8130484459999999,0.16003377,0.071960265,-0.93200445,-0.588074152,-0.001831056,0.11077888799999999,1.3842737999999999,24.0160518,-112.17012299999999,179.82160167818256,29.73488998413086,-91.20604705810547,nan,0.0
4.428510904312134,-0.5494958716999999,-0.17825298299999998,-0.10671680469999999,0.8092551150999999,0.088073505,0.13201870500000001,-1.151913555,-0.590820736,0.003662112,0.12054452,1.4501916,23.9391477,-111.3351642,180.35513458122807,29.73488998413086,-91.20604705810547,nan,0.0
4.528409957885742,-0.5556054843,-0.17748088909999998,-0.10648181959999999,0.8052603683999999,0.14794884,0.00402831,-0.916074315,-0.588074152,0.001220704,0.114135824,1.6149860999999999,23.840270999999998,-110.44527389999999,180.1189324280669,29.73488998413086,-91.20604705810547,nan,0.0
4.629352807998657,-0.5616815276,-0.17758159699999998,-0.1061796959,0.8010642058999999,0.179992215,-0.047973510000000004,-0.964047825,-0.585327568,0.009765632,0.11749276,1.8456983999999999,23.8182984,-109.53341099999999,180.95583673270161,29.73488998413086,-91.20604705810547,nan,0.0
4.781113862991333,-0.5711816395,-0.17714519609999999,-0.10523975549999999,0.7937125291999999,0.136047015,-0.00805662,-1.07592498,-0.591125912,0.024414079999999998,0.11749276,2.19726,23.686462799999997,-108.0392742,182.3650277744093,29.73488998413086,-91.20604705810547,nan,0.0
4.882383823394775,-0.5786004548,-0.17667522589999998,-0.10450123089999999,0.7893485201999999,0.136047015,0.088073505,-1.1079683550000001,-0.588379328,0.030212423999999998,0.12054452,2.4719175,23.565613499999998,-107.00656199999999,182.93947340526378,29.73488998413086,-91.20604705810547,nan,0.0
4.985099792480469,-0.5851800375999999,-0.1767087952,-0.1034270133,0.7837760163999999,0.119933775,0.01208493,-1.07592498,-0.591431088,0.042114288,0.11749276,2.7795338999999997,23.488709399999998,-105.91891829999999,184.0730104480522,29.73488998413086,-91.20604705810547,nan,0.0
5.081507921218872,-0.5930352538,-0.17701091889999998,-0.10255421149999999,0.7787406213999999,0.140075325,0.043945200000000004,-1.007993025,-0.58593792,0.044860871999999996,0.123901456,3.1420817999999997,23.411805299999997,-104.76535679999999,184.37816678035375,29.73488998413086,-91.20604705810547,nan,0.0
5.18443489074707,-0.5999505296,-0.17791728999999998,-0.10121143949999999,0.7724631622999999,0.19592235,0.047973510000000004,-1.003964715,-0.583191336,0.06256108,0.127258392,3.5705474999999995,23.367860099999998,-103.57883639999999,186.12291391778766,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308
5.2854650020599365,-0.6082421467,-0.17862224529999998,-0.0995329745,0.7669577970999999,0.15600546,0.084045195,-1.0319797800000001,-0.591736264,0.068359424,0.123901456,4.0319721,23.2689834,-102.3373845,186.58979554297665,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308
5.4249818325042725,-0.6200585403,-0.1798307401,-0.09708241559999999,0.7574576851999999,0.16003377,0.043945200000000004,-0.98803458,-0.586548272,0.08575445599999999,0.13031015199999998,4.735095299999999,23.137147799999997,-100.42576829999999,188.31781992625827,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308
5.487074851989746,-0.6241204255999999,-0.1801328638,-0.0959746287,0.7542014630999999,0.175963905,0.080016885,-1.099911735,-0.583801688,0.0915528,0.133667088,4.9877801999999996,23.0492574,-99.76659029999999,188.91263427767714,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308
5.636354923248291,-0.6360375270999999,-0.1809720963,-0.0933897926,0.7442985195999999,0.192077145,0.05603013,-1.04406471,-0.583801688,0.106506424,0.127258392,5.6799171,22.8405177,-97.8220152,190.33910639447774,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308
5.74129581451416,-0.6436241889,-0.18124065069999998,-0.0915099118,0.7366447192,0.171935595,0.10400364000000001,-0.864072495,-0.584106864,0.118103112,0.13031015199999998,6.152328,22.6427643,-96.48168659999999,191.43077304705918,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308
5.836532831192017,-0.6525200534,-0.18147563579999998,-0.089965724,0.7301994136,0.16809039,0.13201870500000001,-1.18798524,-0.581665456,0.13580332,0.133667088,6.5478347999999995,22.4889561,-95.1303717,193.14162436682278,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308
5.942420959472656,-0.6603417003,-0.18113994279999998,-0.0886565213,0.7222434895,0.080016885,0.06005844,-0.98400627,-0.576172288,0.15045176799999999,0.133667088,6.9103826999999995,22.2912027,-93.7570842,194.63446231088656,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308
6.027957916259766,-0.6694054113,-0.18134135859999997,-0.08764944229999999,0.7150596592999999,0.179992215,0.0,-0.88000263,-0.581665456,0.156250112,0.137024024,7.2839168999999995,22.126408199999997,-92.3508378,195.0361420322287,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308
6.144873857498169,-0.6771934889,-0.18080424979999998,-0.08637380889999999,0.7068351808,0.09997533,0.11206026,-0.97594965,-0.5679325359999999,0.17089856,0.137024024,7.6354785,21.9066822,-90.96656399999999,196.74724955798581,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308
